name,id,wikipedia_,gender,scale,length
Miller,"10064434",,Male,"-0.43",384.771930770759
Miller,"10064439",,Male,"-0.43",279.754479354662
Saavedra,"10065678",,Male,"-0.5",677.814097420985
Alberti,"10065783",,Male,"-1.0",296.642433648559
Washington,"10106028",,Male,"-0.5",334.114119106344
Donado,"10214835",,Male,"-1.0",90.1917656303434
Guevara,"10214932",,Male,"-0.5",129.713664889233
Avenida Monroe,"10215659",,Male,"-0.45",228.829510499898
Mercedes,"10215727",,Female,"0.49",128.836400275211
Blanco Encalada,"10216587",,Male,"-0.45",60.6466235596318
Rómulo Naón,"10216796",,Male,"-0.5",532.881740609924
Avenida Guzmán,"10217004",,Male,"-1.0",343.603510662231
General Enrique Martínez,"10217132",,Male,"-0.5",141.428739148794
Franklin D. Roosevelt,"10217215",,Male,"-0.49",128.898550747671
Franklin D. Roosevelt,"10235325",,Male,"-0.49",139.612056522805
Avenida Álvarez Thomas,"10238786",,Male,"-0.99",18.8531253350655
Mariano Acha,"10240747",,Male,"-0.5",305.893744001533
Montenegro,"10257905",,Male,"-0.5",58.1957019102147
Avenida Federico Lacroze,"10258136",,Male,"-0.5",531.258349798444
Crámer,"10259173",,Male,"-0.5",171.544306043178
Blanco Encalada,"10308244",,Male,"-0.45",900.811247808162
Doctor Emilio Ravignani,"10425784",,Male,"-0.5",120.442372583152
Fitz Roy,"10425798",,Male,"-1.0",180.027291259266
Aguilar,"10425809",,Male,"-0.5",134.778394915142
El Salvador,"10426026",,Male,"-0.96",113.120550574099
Thames,"10426064",,Male,"-0.5",167.13876984545
Avenida General Las Heras,"10426220",,Male,"-0.5",123.368594973633
Sánchez de Bustamante,"10426222",,Male,"-0.46",166.332601929499
Avenida Estado de Israel,"10426272",,Male,"-0.49",178.937136051593
Coronel Pagola,"10426303",,Male,"-0.5",287.720276987288
Andrés Ferreyra,"10426305",,Male,"-0.5",557.912637461779
José C. Paz,"10426306",,Male,"-0.28",1356.55288135119
Méndez de Andes,"10426379",,Male,"-0.46",565.288221795927
Fragata Presidente Sarmiento,"10426450",,Male,"-0.5",159.290485691298
Crámer,"10429066",,Male,"-0.5",16.8440812670481
Manuel Ugarte,"10429277",,Male,"-0.5",58.4234612816854
Tomás A. Le Breton,"10429510",,Male,"-0.95",202.076951855841
José Pascual Tamborini,"10429614",,Male,"-0.32",184.584760175413
Lavoisier,"10430070",,Male,"-0.5",996.269746393077
Zamudio,"10430884",,Male,"-0.5",1066.64806599294
José León Cabezón,"10430895",,Male,"-0.3",1307.92449527062
Obispo San Alberto,"10430908",,Male,"-0.87",349.143098089184
Mariscal Antonio José de Sucre,"10431105",,Male,"-0.5",93.5459742281757
Mendoza,"10431260",,Male,"-0.3",409.229081003332
Humboldt,"10431398",,Male,"-0.5",431.288845096012
John Fitzgerald Kennedy,"10431463",,Male,"-0.99",225.816028355382
Escobar,"10432313",,Male,"-0.5",41.1637730778895
Larsen,"10432325",,Male,"-0.31",1288.50314808945
Juan D’Arienzo,"10432403",,Male,"-0.5",213.943395264358
General José Gervasio Artigas,"10432434",,Male,"-0.42",350.648473056215
Zamudio,"10432447",,Male,"-0.5",56.7888818085384
Nahuel Huapi,"10432500",,Male,"-0.5",415.037134758499
Juan D’Arienzo,"10432534",,Male,"-0.5",192.403958369073
Cullen,"10432570",,Male,"-0.49",321.677874222991
Avenida Franklin D. Roosevelt,"10432584",,Male,"-0.49",48.556592920852
Ramsay,"10433295",,Male,"-0.43",280.755501951112
Leopoldo Basavilbaso,"10433307",,Male,"-0.5",140.626518120558
Almirante Atilio Sixto Barilari,"10433530",,Male,"-1.0",227.908440587683
Teniente General Pablo Ricchieri,"10433566",,Male,"-0.5",660.180591278
Ernesto A. Bavio,"10433589",,Male,"-0.5",597.926219803765
Rafael Hernández,"10433594",,Male,"-0.5",40.5588014080853
Almirante Juan Pablo Sáenz Valiente,"10433599",,Male,"-0.5",0.316345831545428
Coronel Carlos Sourigues,"10433612",,Male,"-0.99",209.425662457163
Andrés Arguibel,"10434014",,Male,"-0.5",121.885658178398
Clay,"10434019",,Male,"-0.49",136.39037447587
Arévalo,"10434028",,Male,"-0.5",101.136026882402
Avenida Luis María Campos,"10434054",,Male,"-0.49",139.151548990406
Teniente Benjamín Matienzo,"10434092",,Male,"-0.5",335.65187058369
Jorge Newbery,"10434102",,Male,"-1.0",139.847829513755
Arce,"10434124",,Male,"-0.5",242.033483570082
Teodoro García,"10434820",,Male,"-0.5",180.917881183605
Zapata,"10435153",,Male,"-0.5",221.01143019247
Maure,"10435167",,Female,"0.64",126.524038925423
Teniente Benjamín Matienzo,"10435169",,Male,"-0.5",154.452648327323
Maure,"10435199",,Female,"0.64",138.656802039407
Humboldt,"10435562",,Male,"-0.5",432.112805757857
Arturo Capdevila,"10436024",,Male,"-0.5",104.974257846087
Ángel Pacheco,"10436143",,Male,"-1.0",935.429688547465
Miller,"10436224",,Male,"-0.43",85.2183420824265
Mariano Acha,"10436320",,Male,"-0.5",141.566240448204
Donado,"10437225",,Male,"-1.0",49.9272458007099
Valderrama,"10437287",,Male,"-0.5",132.909249080702
Manuela Pedraza,"10437320",https://es.wikipedia.org/wiki/Manuela_Pedraza,Female,"1.0",242.050652199194
Núñez,"10437345",,Male,"-0.5",124.229667589648
Juana Azurduy,"10437374",https://es.wikipedia.org/wiki/Juana_Azurduy,Female,"1.0",135.773130054483
Vidal,"10449493",,Male,"-0.5",129.772771771895
Jaramillo,"10449507",,Male,"-0.33",235.017076993577
Washington,"10449648",,Male,"-0.5",594.554685619832
Rómulo Naón,"10449663",,Male,"-0.5",640.735247037751
Virrey Del Pino,"10596418",,Male,"-0.35",117.335528632447
Santos Dumont,"10596554",,Male,"-0.33",279.382743361518
Godoy Cruz,"10596634",,Male,"-0.59",236.694915088303
Avenida Juan Bautista Justo,"10596673",,Male,"-0.99",229.164198779812
Fray Justo Santa María de Oro,"10596731",,Male,"-0.44",220.034707867152
Avenida Ortiz de Ocampo,"10596805",,Male,"-0.5",159.746137607919
Voltaire,"10596884",,Male,"-0.5",291.208548059817
El Salvador,"10596907",,Male,"-0.96",163.044801886956
Avenida Jorge Newbery,"10615635",,Male,"-1.0",54.5909786394621
Fray Justo Santa María de Oro,"10798298",,Male,"-0.44",396.767170585775
Godoy Cruz,"10798366",,Male,"-0.59",890.793287146992
Mariscal Ramón Castilla,"10798887",,Male,"-0.5",260.979026615481
Manuel Obarrio,"10798899",,Male,"-0.5",125.464809811664
Juan Mora Fernández,"10798965",,Male,"-0.99",142.119929431562
Juez Estrada,"10798971",,Male,"-0.5",106.524419563831
Serrano,"10799391",,Male,"-0.5",224.053450277392
Valentín Virasoro,"10800054",,Male,"-0.5",493.785620707007
Martínez Rosas,"10800141",,Male,"-0.49",109.80147286278
Aguilar,"10803951",,Male,"-0.5",29.71005523361
Soler,"10806992",,Male,"-0.5",146.56930513867
Darwin,"10808018",,Male,"-0.5",318.794177791397
Avenida Medrano,"10808020",,Male,"-0.5",96.2724136678466
Aguirre,"10810605",,Male,"-0.5",232.145626253309
Avenida Coronel Niceto Vega,"10810862",,Male,"-1.0",107.514747807139
Capitán General Ramón Freire,"10811629",,Male,"-0.5",167.260915840071
Doctor Adolfo Dickman,"10812215",,Male,"-0.5",686.244027856035
Santos Dumont,"10813750",,Male,"-0.33",94.435141200316
Soler,"10814325",,Male,"-0.5",709.106679205239
Mariscal Antonio José de Sucre,"10876927",,Male,"-0.5",164.331413036622
Juan Ramírez de Velasco,"11025460",,Male,"-0.99",94.9607559395594
José A. Pacheco de Melo,"11975119",,Male,"-0.3",916.576589595084
Juan José Castelli,"12370617",,Male,"-0.99",219.086879816459
Luis María Drago,"12429512",,Male,"-0.49",277.297944361905
Esteban de Luca,"12432253",,Male,"-0.5",138.325447330244
Manuel Belzú,"12563741",,Male,"-0.5",543.587580050926
Avenida Alsina,"16265013",,Male,"-1.0",532.457304240845
Castro Barros,"16265057",,Male,"-0.5",158.406668785851
José Antonio Cabrera,"16265065",,Male,"-0.46",834.386938005662
Serrano,"16265104",,Male,"-0.5",418.40932012417
Valentín Vergara,"16265172",,Male,"-0.5",137.3252775765
General Arenales,"16265266",,Male,"-1.0",237.666714069556
Eva Perón,"16265766",https://es.wikipedia.org/wiki/Eva_Per%C3%B3n,Female,"1.0",340.183912568208
Juan María Gutiérrez,"16945625",,Male,"-0.99",253.265380239844
Avenida Presidente Sarmiento,"17042353",,Male,"-1.0",75.9322884064354
Juan Francisco Seguí,"17060170",,Male,"-0.99",756.14861722901
Avenida Presidente Figueroa Alcorta,"17064603",,Male,"-1.0",95.8444897517637
Avenida Presidente Figueroa Alcorta,"17064764",,Male,"-1.0",174.460195666886
Avenida Presidente Figueroa Alcorta,"17064923",,Male,"-1.0",236.647357651928
Emilio Lamarca,"17088687",,Male,"-0.5",155.070272851118
San Nicolás,"17088727",,Male,"-0.5",24.3845249058232
Joaquín Victor González,"17088750",,Male,"-0.5",103.89189874429
Avenida Lincoln,"17088878",,Male,"-0.49",99.3091977338182
Puente Ángel Labruna,"17089914",,Male,"-0.5",209.857860234302
Almirante Daniel de Solier,"17416497",,Male,"-0.5",379.125688688104
Avenida Presidente Figueroa Alcorta,"17416624",,Male,"-1.0",42.3991079197136
Pedro Agote,"17416686",,Male,"-0.5",264.909307078248
Almirante Manuel J. García,"17416812",,Male,"-0.5",376.594232907081
Victorino de la Plaza,"17417088",,Male,"-0.97",115.662104994248
Avenida Presidente Figueroa Alcorta,"17438048",,Male,"-1.0",235.858446409003
Avenida Paseo Colón,"17442039",,Male,"-0.5",127.15939547461
José M. Freire,"17442591",,Male,"-0.29",263.838380171822
Avenida Presidente Roque Sáenz Peña,"17444180",,Male,"-0.5",208.430189543815
José Pedro Varela,"17447681",,Male,"-0.42",1029.03384075584
Pedro Lozano,"17447757",,Male,"-0.5",18.3916207876669
Coronel Apolinario Figueroa,"17489687",,Male,"-0.49",140.724975963054
Nicasio Oroño,"17490644",,Male,"-1.0",293.961247831289
Fragata Presidente Sarmiento,"17490689",,Male,"-0.5",123.93214886333
Méndez de Andes,"17490857",,Male,"-0.46",102.183575470193
Hidalgo,"17491073",,Male,"-0.5",335.000482432673
Teniente General Juan Domingo Perón,"17491964",,Male,"-0.5",169.422637889337
San Martín,"17492459",,Male,"-0.5",384.056988551514
Presidente Luis Saenz Peña,"17492976",,Male,"-0.5",76.9736107344265
Avenida Belisario Roldán,"17494576",,Male,"-0.5",184.360002390643
Avenida Adolfo Berro,"17494744",,Male,"-1.0",529.909676508622
Luis María Drago,"17495425",,Male,"-0.49",575.203975214983
Monseñor Vicente Faustino Zazpe,"17495682",,Male,"-0.5",62.5511299242188
Silvio L. Ruggieri,"17495833",,Male,"-0.49",460.862433679782
Pereyra Lucena,"18514762",,Male,"-1.0",114.084126386065
José León Pagano,"18543557",,Male,"-0.3",123.76961025779
Juan María Gutiérrez,"18613532",,Male,"-0.99",150.95735285771
General Lucio Norberto Mansilla,"18685611",,Male,"-0.5",250.035764424225
San Luis,"18685702",,Male,"-0.45",152.241247014112
Sánchez de Bustamante,"18685828",,Male,"-0.46",95.6726190385481
Guido,"18686024",,Male,"-1.0",142.304976743607
Avenida Alvear,"18686107",,Male,"-0.5",115.3431836309
Lavalle,"18686550",,Male,"-0.46",155.757822966149
Sarmiento,"18687191",,Male,"-0.5",116.972676756684
Belgrano,"18687434",,Male,"-0.5",501.442048818951
Avenida Presidente Julio A. Roca,"18687820",,Male,"-0.5",177.263181754565
Vicente López,"18769360",,Male,"-1.0",447.278131313931
Encarnación Ezcurra,"18770792",https://es.wikipedia.org/wiki/Encarnaci%C3%B3n_Ezcurra,Female,"1.0",81.7749465672712
General Martín de Gainza,"18771709",,Male,"-0.5",138.72592453157
Avenida Infanta Isabel,"18773371",https://es.wikipedia.org/wiki/Isabel_de_Borb%C3%B3n_y_Borb%C3%B3n,Female,"0.99",43.6213469982977
Martin Coronado,"18775085",,Male,"-1.0",113.52765131082
Guido,"18775785",,Male,"-1.0",50.5250609892513
Galileo,"18776090",,Male,"-0.5",233.272171209973
Avenida General Gelly y Obes,"18776109",,Male,"-0.5",207.067808480207
Doctor Luis Agote,"18776167",,Male,"-0.5",423.917039524052
Doctor Ricardo Levene,"18776198",,Male,"-1.0",134.398362601031
Carlos Calvo,"18794396",,Male,"-0.99",327.964464041353
Avenida Juan de Garay,"18795298",,Male,"-0.99",135.78778585655
Rodríguez Peña,"18826721",,Male,"-1.0",139.495294679656
Avenida Alvear,"18826907",,Male,"-0.5",181.167172139954
Avenida Eduardo Madero,"18827289",,Male,"-1.0",146.865933997937
Avenida Almirante Brown,"18829031",,Male,"-0.49",199.687311032693
Adolfo Alsina,"18904840",,Male,"-0.5",697.903929056346
Moreno,"18904946",,Male,"-0.5",116.042532813386
Carlos Calvo,"18905228",,Male,"-0.99",1261.30964892452
Carlos Calvo,"18905278",,Male,"-0.99",442.757162413466
Solís,"18905618",,Male,"-0.5",134.004556187509
Presidente Luis Sáenz Peña,"18905729",,Male,"-0.5",675.941300149852
Jean Jaures,"18906689",,Male,"-1.0",117.033553533212
Diógenes Taborda,"18906702",,Male,"-0.5",313.670781703559
Castro,"18907102",,Male,"-0.5",578.543022011819
Muñiz,"18907146",,Male,"-0.5",560.785599467893
Sarmiento,"18950376",,Male,"-0.5",138.375203197795
Rawson,"18956640",,Male,"-0.5",481.431213626085
Aníbal Troilo,"18956649",,Male,"-0.5",209.519893127601
Jerónimo Salguero,"18957591",,Male,"-0.99",138.249251469338
Sánchez de Bustamante,"18957596",,Male,"-0.46",171.160617890814
Dardo Rocha,"18959407",,Male,"-0.5",149.751366506282
Martin Coronado,"18959409",,Male,"-1.0",96.5037657824736
Miguel Cané,"18959410",,Male,"-1.0",76.8816968434424
Eduardo Sivori,"18959413",,Male,"-1.0",86.7344535493698
Avenida Ortiz de Ocampo,"18959415",,Male,"-0.5",110.692982584561
Rufino de Elizalde,"18959419",,Male,"-0.49",100.443406235329
Mariscal Ramón Castilla,"18959423",,Male,"-0.5",130.626138251474
Mariscal Ramón Castilla,"18959426",,Male,"-0.5",149.916190867708
Gelly,"18959427",,Male,"-1.0",252.397435260963
Avenida Adolfo Berro,"18959803",,Male,"-1.0",578.663530215902
Avenida Coronel Marcelino E. Freyre,"18961366",,Male,"-0.5",7.42017182192355
Avenida Valentín Alsina,"18961373",,Male,"-0.49",876.303062131247
José Hernández,"18961383",,Male,"-0.5",57.1588724741514
Avenida Valentín Alsina,"18961384",,Male,"-0.49",875.49246808792
Mendoza,"18961672",,Male,"-0.3",140.613596171931
Campos Salles,"18962569",,Male,"-1.0",610.211425874213
Manuela Pedraza,"18962571",https://es.wikipedia.org/wiki/Manuela_Pedraza,Female,"1.0",114.668788626951
Jaramillo,"18962577",,Male,"-0.33",42.2259828392412
Juana Azurduy,"18962580",https://es.wikipedia.org/wiki/Juana_Azurduy,Female,"1.0",502.391486141266
Avenida Raúl Scalabrini Ortiz,"18964148",,Male,"-0.5",145.314668698946
Marcos Sastre,"19207426",,Male,"-0.5",1313.36879994371
Alfredo R. Bufano,"19207429",,Male,"-0.99",1691.73919235617
Pedro Lozano,"19207434",,Male,"-0.5",113.074810688366
Teodoro Vilardebo,"19207436",,Male,"-0.5",283.909029349353
San Nicolás,"19207439",,Male,"-0.5",263.337358260577
Marcos Sastre,"19207443",,Male,"-0.5",429.29616796181
José Pedro Varela,"19207445",,Male,"-0.42",436.067616801616
Emilio Lamarca,"19207447",,Male,"-0.5",53.2522491349584
San Nicolás,"19207449",,Male,"-0.5",769.358591339257
Mercedes,"19207606",,Female,"0.49",529.815104573296
San Nicolás,"19207608",,Male,"-0.5",474.11672878327
Navarro,"19208160",,Male,"-0.49",120.00093581864
José Luis Cantilo,"19208162",,Male,"-0.43",180.235375758694
Pedro Morán,"19208163",,Male,"-0.5",114.496369987055
Zurich,"19208167",,Male,"-0.9",274.406193455666
Marcos Paz,"19208169",,Male,"-0.5",102.454665351557
Benito Juárez,"19208170",,Male,"-0.5",523.928711072666
Bermúdez,"19208202",,Male,"-0.5",551.255610367026
Cervantes,"19208204",,Male,"-0.5",53.0990685200186
Emilio Lamarca,"19209611",,Male,"-0.5",739.32299899614
Andrés Lamas,"19209630",,Male,"-0.5",332.586827694947
Juan Agustín García,"19209631",,Male,"-0.5",478.124978103602
Elpidio González,"19209634",,Male,"-0.5",320.997535764671
Ricardo Gutiérrez Sur,"19209636",,Male,"-0.99",1079.2675708346
General César Díaz,"19209849",,Male,"-0.5",642.745867880268
Doctor Luis Belaustegui,"19209850",,Male,"-0.99",91.2194290477633
Miguel Ángel,"19209851",,Male,"-1.0",282.887861754001
Remedios de Escalada de San Martín,"19209852",https://es.wikipedia.org/wiki/Mar%C3%ADa_de_los_Remedios_de_Escalada,Female,"0.99",1133.47772658325
Sor Juana Inés de la Cruz,"19209853",https://es.wikipedia.org/wiki/Sor_Juana_In%C3%A9s_de_la_Cruz,Female,"0.5",542.505516574643
Felipe Vallese,"19214819",,Male,"-0.99",115.578312714953
Juan Bautista Ambrosetti,"19214822",,Male,"-0.99",145.37438743726
Eduardo Acevedo,"19214826",,Male,"-1.0",156.830201898227
Doctor Juan Felipe Aranguren,"19214834",,Male,"-0.5",313.320134731185
Murillo,"19214846",,Male,"-0.5",74.4099181828824
Arturo Jauretche,"19214871",,Male,"-1.0",638.935405995193
Teniente General Eustaquio Frías,"19214874",,Male,"-0.5",271.227350799087
Leopoldo Marechal,"19214876",,Male,"-0.5",111.875106853521
Franklin,"19214880",,Male,"-0.49",102.832583153028
Doctor Eleodoro Lobos,"19214883",,Male,"-0.99",380.195448805735
Antonio Machado,"19217166",,Male,"-0.5",113.033197616215
Franklin,"19217170",,Male,"-0.49",132.080518552075
Quintino Bocayuva,"19217174",,Male,"-0.5",379.395921668053
Agüero,"19217183",,Male,"-0.5",152.027516957102
Valentín Gómez,"19217186",,Male,"-0.5",1793.94908366016
Agüero,"19217189",,Male,"-0.5",432.358795824101
Avenida Presidente Roque Sáenz Peña,"19220840",,Male,"-0.5",48.3012076448536
Avenida Presidente Roque Sáenz Peña,"19220843",,Male,"-0.5",129.633872659554
Avenida Lisandro de la Torre,"19224341",,Male,"-0.48",131.993714916246
Cañada de Gómez,"19224344",,Male,"-1.0",493.016692926026
José León Suárez,"19224358",,Male,"-0.3",604.148292479276
Ferré,"19224362",,Male,"-1.0",1010.02306030122
Tabaré,"19227374",,Male,"-0.5",226.274783770074
General Fructuoso Rivera,"19227379",,Male,"-0.5",1022.65349941477
Coronel Martiniano Chilavert,"19227386",,Male,"-1.0",114.597251516898
José Barros Pazos,"19227391",,Male,"-0.3",1030.96441254876
Avenida General Francisco Fernández de La Cruz,"19227398",,Male,"-1.0",95.1449460320313
Timoteo Gordillo,"19227400",,Male,"-0.99",28.9755581062212
Avenida Lisandro de la Torre,"19227402",,Male,"-0.48",79.9973541933434
Avenida José Pablo Torcuato Batlle y Ordóñez,"19227405",,Male,"-0.4",441.053601003864
José Pablo Torcuato Batlle y Ordóñez,"19232895",,Male,"-0.4",257.557884418393
Coronel Martiniano Chilavert,"19232901",,Male,"-1.0",160.151210398234
Hudson,"19232903",,Male,"-0.48",728.239052319937
José Ignacio Rucci,"19232906",,Male,"-0.36",46.4680900902321
Martiniano Leguizamón,"19232909",,Male,"-0.5",803.647608993287
Coronel Martiniano Chilavert,"19232914",,Male,"-1.0",330.274973117439
Oliden,"19232918",,Male,"-0.5",22.126450672095
Martiniano Leguizamón,"19232930",,Male,"-0.5",600.49015277626
Oliden,"19232933",,Male,"-0.5",77.1111327106414
Gregorio de Laferrere,"19232946",,Male,"-0.99",1524.98441381987
Francisco Bilbao,"19232948",,Male,"-0.5",178.182786933781
San Pedro,"19232951",,Male,"-0.25",346.959786087631
José Ignacio Rucci,"19232968",,Male,"-0.36",161.57579761173
Aquino,"19232977",,Male,"-0.5",443.557905291143
Crisóstomo Álvarez,"19232980",,Male,"-1.0",519.075369735417
Avenida Coronel Cárdenas,"19232986",,Male,"-1.0",280.181903297616
Justo Antonio Suárez,"19232992",,Male,"-0.5",769.359782819779
José Enrique Rodó,"19233012",,Male,"-0.39",245.78704599973
Timoteo Gordillo,"19233014",,Male,"-0.99",270.092965599312
Cañada de Gómez,"19233015",,Male,"-1.0",1225.19965989438
Cañada de Gómez,"19233035",,Male,"-1.0",1719.69723905823
José León Suárez,"19233041",,Male,"-0.3",352.096049943435
General Eugenio Garzón,"19233045",,Male,"-0.5",108.558477399162
San Pedro,"19233046",,Male,"-0.25",905.757404976828
Gregorio de Laferrere,"19233050",,Male,"-0.99",22.5006685627902
Severo García Grande de Zequeira,"19236094",,Male,"-0.5",1437.92105621818
José León Suárez,"19236101",,Male,"-0.3",488.068907828228
Patrón,"19236113",,Male,"-1.0",109.91186495821
Diego de Olavarrieta,"19236116",,Male,"-0.5",528.189135025014
Fragata Hércules,"19236905",,Male,"-0.5",340.97137016891
José León Suárez,"19236910",,Male,"-0.3",634.317882840491
